Year,Month,Region,Org Code,Org Name,R1r,R1n,R2r,R2n,SQU03_5_1_1,SQU03_5_1_2,SQU03_5_2_1,SQU03_5_2_2,M4b,M4n,SQU03_6_1_1,SQU03_6_1_2,K4b,K4n,R3s,R3n,R4s,R4n,M1n,M3n,M3m,M390,K1n,K1m,K150,K190,K2n,K2m,K250,K290,K3n,K3m,K350,K390,R5n,R5b,R0n,P1b,P1n
2013,12,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,74,327,17,53,.,.,107,136,150,170,169,304,801,828,31,327,11,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Eng,Eng,England,690,2891,166,368,.,.,982,1122,1140,1452,1979,3180,7407,7679,201,2794,81,331,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,North East and Yorkshire,Y63,North East and Yorkshire,109,421,37,58,.,.,181,212,136,162,314,488,942,964,32,415,18,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,North West,Y62,North West,89,326,17,34,.,.,132,153,161,187,329,449,1088,1094,17,296,5,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Midlands,Y60,Midlands,104,623,15,53,.,.,211,240,195,273,235,416,1594,1674,30,603,9,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,East of England,Y61,East of England,66,331,23,61,.,.,29,33,130,148,159,284,667,702,23,332,6,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,London,Y56,London,110,394,26,53,.,.,130,135,186,268,409,614,919,966,39,387,14,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,South East,Y59,South East,118,444,25,58,.,.,177,194,185,249,361,640,1355,1420,31,412,15,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,South West,Y58,South West,94,352,23,51,.,.,122,155,147,165,172,289,842,859,29,349,14,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,39,163,12,18,.,.,80,95,59,67,104,144,323,328,8,158,4,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,89,326,17,34,.,.,132,153,161,187,329,449,1088,1094,17,296,5,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,70,258,25,40,.,.,101,117,77,95,210,344,619,636,24,257,14,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,39,250,5,19,.,.,90,99,86,118,67,112,766,787,11,230,2,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,65,373,10,34,.,.,121,141,109,155,168,304,828,887,19,373,7,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,66,331,23,61,.,.,29,33,130,148,159,284,667,702,23,332,6,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,110,394,26,53,.,.,130,135,186,268,409,614,919,966,39,387,14,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,82,270,13,29,.,.,100,110,99,129,261,394,824,884,13,259,5,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,2,15,2,3,.,.,0,0,4,5,5,7,17,17,2,15,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,34,159,10,26,.,.,77,84,82,115,95,239,514,519,16,138,8,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,1,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,94,352,23,51,.,.,122,155,147,165,172,289,842,859,29,349,14,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Eng,Eng,England,691,2509,160,302,.,.,888,1008,1096,1359,1893,3020,6811,7032,234,2403,88,282,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,North East and Yorkshire,Y63,North East and Yorkshire,78,328,27,42,.,.,163,201,130,157,311,468,899,918,26,315,17,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,North West,Y62,North West,89,290,16,31,.,.,121,133,156,187,270,373,946,948,36,258,10,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Midlands,Y60,Midlands,129,540,18,55,.,.,182,200,178,221,207,365,1558,1631,39,526,8,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,East of England,Y61,East of England,61,271,23,37,.,.,33,34,132,154,124,225,635,648,21,271,8,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,London,Y56,London,122,359,32,55,.,.,121,130,180,248,426,640,894,932,42,350,21,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,South East,Y59,South East,135,418,18,38,.,.,152,163,168,222,397,673,1153,1206,27,381,5,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,South West,Y58,South West,77,303,26,44,.,.,116,147,152,170,158,276,726,749,43,302,19,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,27,108,7,10,.,.,69,79,50,56,88,120,278,279,3,103,2,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,89,290,16,31,.,.,121,133,156,187,270,373,946,948,36,258,10,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,51,220,20,32,.,.,94,122,80,101,223,348,621,639,23,212,15,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,41,218,6,22,.,.,86,87,90,111,58,87,716,735,13,204,2,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,88,322,12,33,.,.,96,113,88,110,149,278,842,896,26,322,6,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,61,271,23,37,.,.,33,34,132,154,124,225,635,648,21,271,8,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,122,359,32,55,.,.,121,130,180,248,426,640,894,932,42,350,21,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,74,250,11,21,.,.,86,92,86,111,313,467,705,749,13,231,4,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y59,R1F,ISLE OF WIGHT NHS TRUST,3,11,1,3,.,.,0,1,5,5,5,6,17,18,0,11,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,58,157,6,14,.,.,66,70,77,106,79,200,431,439,14,139,1,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,2,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,77,303,26,44,.,.,116,147,152,170,158,276,726,749,43,302,19,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Eng,Eng,England,698,2668,149,330,.,.,968,1115,1064,1362,2368,3679,7765,8010,221,2551,84,295,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,North East and Yorkshire,Y63,North East and Yorkshire,96,407,18,40,.,.,178,206,144,172,463,671,1057,1074,33,398,12,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,North West,Y62,North West,81,284,15,31,.,.,127,153,150,195,387,525,1310,1315,18,259,5,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Midlands,Y60,Midlands,118,596,15,52,.,.,208,227,168,205,222,373,1574,1646,23,576,5,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,East of England,Y61,East of England,57,270,12,40,.,.,42,48,93,126,168,306,677,699,15,264,2,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,London,Y56,London,120,371,34,51,.,.,127,142,189,270,459,706,1044,1077,43,367,19,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,South East,Y59,South East,141,414,24,57,.,.,161,180,180,238,504,803,1313,1394,50,366,20,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,South West,Y58,South West,85,326,31,59,.,.,125,159,140,156,165,295,790,805,39,321,21,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,31,138,7,11,.,.,77,89,67,72,194,243,334,334,9,133,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,81,284,15,31,.,.,127,153,150,195,387,525,1310,1315,18,259,5,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,65,269,11,29,.,.,101,117,77,100,269,428,723,740,24,265,7,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,34,251,9,29,.,.,93,96,76,94,52,103,780,818,7,231,3,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,84,345,6,23,.,.,115,131,92,111,170,270,794,828,16,345,2,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,57,270,12,40,.,.,42,48,93,126,168,306,677,699,15,264,2,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,120,371,34,51,.,.,127,142,189,270,459,706,1044,1077,43,367,19,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,75,247,13,26,.,.,84,94,104,123,372,573,814,887,17,222,4,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,13,1,2,.,.,0,1,6,7,12,18,35,35,0,13,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,65,154,10,29,.,.,77,85,70,108,120,212,464,472,33,131,16,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,3,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,85,326,31,59,.,.,125,159,140,156,165,295,790,805,39,321,21,57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Eng,Eng,England,673,2608,153,324,.,.,950,1092,1170,1409,2075,3239,6964,7166,223,2525,90,303,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,North East and Yorkshire,Y63,North East and Yorkshire,91,378,20,38,.,.,162,191,135,156,344,534,890,909,19,362,10,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,North West,Y62,North West,81,331,20,41,.,.,118,142,230,257,313,420,1036,1044,31,298,13,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Midlands,Y60,Midlands,138,573,21,64,.,.,211,235,172,210,192,341,1414,1456,50,563,15,61,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,East of England,Y61,East of England,53,254,10,22,.,.,82,92,114,128,175,294,597,611,14,254,4,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,London,Y56,London,126,380,26,42,.,.,110,115,199,266,410,626,945,993,42,376,19,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,South East,Y59,South East,126,381,40,69,.,.,162,185,165,218,468,713,1254,1302,44,363,18,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,South West,Y58,South West,58,311,16,48,.,.,105,132,155,174,173,311,828,851,23,309,11,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,42,145,9,14,.,.,71,81,58,61,144,175,245,246,5,137,3,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,81,331,20,41,.,.,118,142,230,257,313,420,1036,1044,31,298,13,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,49,233,11,24,.,.,91,110,77,95,200,359,645,663,14,225,7,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,42,255,9,32,.,.,100,107,88,108,67,111,710,718,18,245,5,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,96,318,12,32,.,.,111,128,84,102,125,230,704,738,32,318,10,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,53,254,10,22,.,.,82,92,114,128,175,294,597,611,14,254,4,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,126,380,26,42,.,.,110,115,199,266,410,626,945,993,42,376,19,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,67,232,16,27,.,.,86,99,84,101,344,481,715,755,25,226,8,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y59,R1F,ISLE OF WIGHT NHS TRUST,0,11,1,2,.,.,3,3,9,10,10,17,37,37,0,11,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,59,138,23,40,.,.,73,83,72,107,114,215,502,510,19,126,10,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,4,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,58,311,16,48,.,.,105,132,155,174,173,311,828,851,23,309,11,48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,5,Eng,Eng,England,645,2540,168,359,.,.,978,1155,1191,1467,2137,3474,7658,7878,215,2429,94,333,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,5,North East and Yorkshire,Y63,North East and Yorkshire,78,364,19,39,.,.,171,202,155,174,312,516,970,987,18,329,9,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
